EVTOPT_apparition_invite_2;Yes, even though I hear the visions were questionable.;;;;;;;;;;;;;x
EVTOPT_apparition_invite_1;Yes, even though I hear the visions may have been fraudulent.;;;;;;;;;;;;;x
EVTOPT_apparition_invite_no;No, I have more important things to do.;;;;;;;;;;;;;x
EVTNAME_apparition_visit;Visiting Our Lady of [apparition_site.GetName];;;;;;;;;;;;;x
EVTOPT_apparition_visit_sick;May [Root.Religion.GetRandomGodName] heal my illness.;;;;;;;;;;;;;x
EVTOPT_apparition_visit_hoax;The vision should be investigated...;;;;;;;;;;;;;x
EVTOPT_apparition_visit_enjoy;This is an occasion for joy and revelry.;;;;;;;;;;;;;x
EVTOPT_apparition_visit_study;This is a time for study and reflection.;;;;;;;;;;;;;x
EVTOPT_apparition_visit_angry;I wasted my time with this vile hoax!;;;;;;;;;;;;;x
EVTNAME_apparition_miracle;Miraculous Spring Waters;;;;;;;;;;;;;x
EVTDESC_apparition_miracle;You spend several days drinking and bathing in the cool spring waters of [apparition_site.GetName]. According to the tales, Our Lady of [apparition_site.GetName] blessed the waters so that they would purify both body and soul.\n\nSure enough, after sufficient time spent praying and relaxing in the spring waters you find your cough has disappeared. It must be a miracle!;;;;;;;;;;;;;x
EVTOPT_apparition_miracle;Praise [Root.Religion.GetRandomGodName], I am healed!;;;;;;;;;;;;;x
EVTDESC_apparition_miracle_inform;[From.GetTitledFirstName] is claiming [From.GetSubjectPronoun] was healed by the miraculous spring waters of Our Lady of [apparition_site.GetName].;;;;;;;;;;;;;x
EVTDESC_apparition_army;The most zealous and brave of the pilgrims visiting the Cathedral of Our Lady of [apparition_site.GetName] find mere veneration and worship insufficient. Led by a learned warrior-monk, they have formed the Army of Our Lady of [apparition_site.GetName] with the goal of defending the holy site.;;;;;;;;;;;;;x
TXT_apparition_army;...and he leads an army at your command.\n;;;;;;;;;;;;;x
EVTDESC_apparition_fraud;A meddlesome pilgrim has uncovered evidence that casts doubt on the credibility of Our Lady of [apparition_site.GetName]. You must act quickly to avoid a loss of credibility.;;;;;;;;;;;;;x
EVTOPT_apparition_fraud_silence;Silence the critics. No matter the cost.;;;;;;;;;;;;;x
EVTOPT_apparition_fraud_deflect;Attempt to deflect accusations of dishonesty.;;;;;;;;;;;;;x
EVTOPT_apparition_fraud_deny;It's not possible! The apparition must be real!;;;;;;;;;;;;;x
EVTOPT_apparition_fraud_halt;Dismantle the shrine.;;;;;;;;;;;;;x
TXT_apparition_hoax;If the credibility of the apparition is sufficiently low, this will be your only option.\n;;;;;;;;;;;;;x
holy_war_cooldown;Recent Holy War;;;;;;;;;;;;;x
holy_war_cooldown_ctt;Gain the Recent Holy War modifier.\n;;;;;;;;;;;;;x
EVTDESC_cetic_claims;It has come to your attention that [From.GetTitledFirstName] has claims on sacred imperial lands! It is irrelevant whether the claims are clever fabrications or the genuine result of noble lineage, only members of your dynasty have a right to the imperial titles.;;;;;;;;;;;;;x
EVTOPT_cetic_claims_diplo;An eloquent and inspiring missive will bestow Imperial Favor.;;;;;;;;;;;;;x
EVTOPT_cetic_claims_learn;Personalized copies of my wise teachings will bestow Imperial Favor.;;;;;;;;;;;;;x
EVTOPT_cetic_claims_request;A gift of tea and spices will bestow Imperial Favor.;;;;;;;;;;;;;x
EVTOPT_cetic_claims_lazy;No matter. Let [From.GetObjectPronoun] have [From.GetPossPronoun] claims.;;;;;;;;;;;;;x
TXT_cetic_claim_request;You send a letter to [From.GetTitledFirstName], requesting dissolution of the claims on your titles.\n;;;;;;;;;;;;;x
EVTDESC_cetic_claim_letter;It has come to my attention that you possess claims on the sacred lands of the imperial seat. The Imperial Court will favor your dynasty if you dissolve your claims.\n\nSigned,\n[From.GetTitledFirstName];;;;;;;;;;;;;x
EVTOPT_cetic_claims_agree;They are dissolved.;;;;;;;;;;;;;x
EVTOPT_cetic_claims_reject;I will not throw away my birthright!;;;;;;;;;;;;;x
EVTDESC_cetic_claim_inform_yes;To the wise and mighty [Root.GetTitledFirstName],\n\nI hereby renounce my claims on the title of the imperial seat. Consider them fully dissolved.\n\nSigned,\n[From.GetTitledFirstName];;;;;;;;;;;;;x
EVTDESC_cetic_claim_inform_no;Count me among the unenlightened if you must, but I will not relinquish claims that are mine by the laws of men. The censure of an impotent figurehead emperor does not frighten me.\n\nSigned,\n[From.GetTitledFirstName];;;;;;;;;;;;;x
imperial_favor;Imperial Favor;;;;;;;;;;;;;x
imperial_favor_desc;This character has influence within the Imperial Court.;;;;;;;;;;;;;x
imperial_censure;Imperial Censure;;;;;;;;;;;;;x
imperial_censure_desc;This character has been denounced and shunned by the Imperial Court.;;;;;;;;;;;;;x
figurehead;Figurehead Emperor;;;;;;;;;;;;;x
figurehead_desc;Imperial authority has been severely limited, including the ability to make war for personal or de jure claims. It will take skillful political and theological maneuvering to remove the legal and cultural restrictions currently in place. Despite the military restrictions, the favor of the Imperial Court is a powerful diplomatic tool.;;;;;;;;;;;;;x
EVTDESC_cetic_border;You have discovered papers which document a tenuous claim on the border county of [From.GetName], though the claim is too weak to be acknowledged as legitimate without imperial sanction. Exercising your influence in the Imperial Court will strengthen your claim, assuming the Emperor can be persuaded.;;;;;;;;;;;;;x
EVTOPT_cetic_border_claim;Dispatch the messengers.;;;;;;;;;;;;;x
EVTOPT_cetic_border_no;This is not worth expending my influence.;;;;;;;;;;;;;x
EVTDESC_cetic_claim_request;A messenger from [From.GetTitledFirstName] has arrived, with a petition to sanction [From.GetPossPronoun] claim on the county of [FromFrom.GetName]. Due to [From.GetPossPronoun] strong favor in the Imperial Court, it may be costly not to do as [From.GetSubjectPronoun] asks.;;;;;;;;;;;;;x
EVTOPT_cetic_border_sanction;Sanction the claim.;;;;;;;;;;;;;x
EVTOPT_cetic_border_repudiate;Repudiate the claim.;;;;;;;;;;;;;x
EVTDESC_cetic_claim_granted;[From.GetTitledFirstName] has sanctioned your claim on [FromFromFrom.GetName]. Your request has ruffled some feathers in the Imperial Court, and it will take a bit of skill to maintain imperial favor.;;;;;;;;;;;;;x
EVTOPT_cetic_claim_granted_intrigue;Subtle machinations will smooth things over.;;;;;;;;;;;;;x
EVTOPT_cetic_claim_granted_diplo;Smooth things over diplomatically.;;;;;;;;;;;;;x
EVTDESC_cetic_claim_denied;[From.GetTitledFirstName] has repudiated your claim on [FromFromFrom.GetName]. ;;;;;;;;;;;;;x
EVTOPT_cetic_claim_denied_insult;I won't forget this insult.;;;;;;;;;;;;;x
EVTOPT_cetic_claim_denied_forgive;The Emperor's will is law.;;;;;;;;;;;;;x
cetic_pilgrimage;Visit Imperial Court;;;;;;;;;;;;;x
cetic_pilgrimage_desc;A visit to the Imperial Court can increase your Imperial Favor, if you are clever enough to navigate its sometimes-ruthless court intrigue.;;;;;;;;;;;;;x
cetic_pilgrimage_end;Leave Imperial Court;;;;;;;;;;;;;x
cetic_pilgrimage_end_desc;Enough time has been spent at the Imperial Court, it is time to return home.;;;;;;;;;;;;;x
EVTDESC_cetic_impcourt_gaffe;You have made a terrible gaffe while visiting the Imperial Court. You have offended several influential Cetic gurus, and the Emperor has been forced to censure you.;;;;;;;;;;;;;x
EVTOPT_cetic_impcourt_luna;I AM THE LIZARD QUEEN!;;;;;;;;;;;;;x
EVTOPT_cetic_impcourt_poss;[Root.Religion.GetRandomGodName] speaks to me through my teeth!;;;;;;;;;;;;;x
EVTOPT_cetic_impcourt_gaffe;Oops...;;;;;;;;;;;;;x
EVTDESC_cetic_impcourt_learn;Your theological erudition has impressed many influential people at the Imperial Court.;;;;;;;;;;;;;x
EVTDESC_cetic_impcourt_intrigue;Your political machinations at the Imperial Court have been a success, rapidly increasing your influence and favor.;;;;;;;;;;;;;x
EVTDESC_cetic_impcourt_diplo;Your silver tongue and raw charisma have gathered a number of allies among the influential courtiers of the Imperial Court.;;;;;;;;;;;;;x
EVTDESC_cetic_impcourt_martial;Your skill at arms and knowledge of military strategy has impressed many of the more war-inclined members of the Imperial Court.;;;;;;;;;;;;;x
EVTOPT_cetic_impcourt_favor;My favor with the Emperor is secure.;;;;;;;;;;;;;x
EVTDESC_cetic_impcourt_impress;Your discourse within the Imperial Court has already impressed a number of influential people, including the Emperor and rulers currently visiting the Imperial Court.;;;;;;;;;;;;;x
EVTOPT_cetic_impcourt_impress;Progress, but Imperial Favor is not yet secure.;;;;;;;;;;;;;x
EVTDESC_cetic_impcourt_pitiful;Your discourse within the Imperial Court has seems to be merely annoying and offending influential people, including the Emperor and rulers currently visiting the Imperial Court.;;;;;;;;;;;;;x
EVTOPT_cetic_impcourt_pitiful;My efforts must be redoubled.;;;;;;;;;;;;;x
EVTOPT_cetic_impcourt_pitiful_leave;I should cut my losses, and return home.;;;;;;;;;;;;;x
EVTDESC_cetic_impcourt_buy;Your administrative skill has put you in contact with a number of influential bureaucrats at the Imperial Court. For the right price, you could buy favor within the court.;;;;;;;;;;;;;x
EVTOPT_cetic_impcourt_poor;I won't pay that price.;;;;;;;;;;;;;x
way_cowl;Way of the Cowl;;;;;;;;;;;;;x
way_cowl_desc;The Way of the Cowl attracts ruthless and ambitious adherents, who desire practical methods for acquiring and consolidating power. Revered gurus of the Way include Hubbard and Stanford.;;;;;;;;;;;;;x
way_fist;Way of the Fist;;;;;;;;;;;;;x
way_fist_desc;The Way of the Fist attracts aggressive and warlike adherents, who love battle and wish to spread the faith at the tip of the sword. Revered gurus of the Way include the First Emperor and Mohammed.;;;;;;;;;;;;;x
way_book;Way of the Book;;;;;;;;;;;;;x
way_book_desc;The Way of the Book attracts diligent and introspective adherents, who seek enlightenment in this life and the next. Revered gurus of the Way include Buddha, Sagan, and Hawking.;;;;;;;;;;;;;x
way_dove;Way of the Dove;;;;;;;;;;;;;x
way_dove_desc;The Way of the Dove attracts just and honorable adherents, who desire peace and prosperity in their realms and beyond. Revered gurus of the Way include Christ and Muir.;;;;;;;;;;;;;x
EVTDESC_cetic_choose_way;You have come to a crossroad of faith. You need not follow the Cetic Way of your childhood, there are other paths you could choose... other gurus whose writings you could study.;;;;;;;;;;;;;x
EVTOPT_cetic_choose_same;I will continue on this path.;;;;;;;;;;;;;x
EVTOPT_cetic_choose_book;The Way of the Book;;;;;;;;;;;;;x
EVTOPT_cetic_choose_fist;The Way of the Fist;;;;;;;;;;;;;x
EVTOPT_cetic_choose_cowl;The Way of the Cowl;;;;;;;;;;;;;x
EVTOPT_cetic_choose_dove;The Way of the Dove;;;;;;;;;;;;;x
cetic_writings;Cetic Teachings;;;;;;;;;;;;;x
cetic_writings_desc;As the head of the Cetic faith, the Emperor is expected to interpret the writings of the Great Teachers as well as producing original teachings of his own.;;;;;;;;;;;;;x
cetic_writings_end;Cease Teachings;;;;;;;;;;;;;x
cetic_writings_end_desc;Cease the writing of new teachings for now. Though necessary under certain circumstances, this will damage your standing with other Cetics.;;;;;;;;;;;;;x
intense_writing;Intense Writing;;;;;;;;;;;;;x
intense_writing_desc;This characters is focusing on theological study and writing.;;;;;;;;;;;;;x
recent_writings;Recent Writings;;;;;;;;;;;;;x
inspired_teachings;Inspired Teachings;;;;;;;;;;;;;x
unenlightened_emperor;Unenlightened Emperor;;;;;;;;;;;;;x
writing_inspiration;Writing Inspiration;;;;;;;;;;;;;x
writing_inspiration_desc;This character is inspired to write new Cetic teachings;;;;;;;;;;;;;x
opinion_desired_abdication;Desired Abdication;;;;;;;;;;;;;x
opinion_unenlightened;Unenlightened;;;;;;;;;;;;;x
EVTDESC_cetic_write_block;Lately, you have been having a difficult time writing anything substantial. There are times when it has come easily to you, but now is not one of those times. How can you inspire other Cetics with your teachings if you can't even inspire yourself to put quill to paper?;;;;;;;;;;;;;x
EVTOPT_cetic_write_block_dil;I must redouble my efforts!;;;;;;;;;;;;;x
EVTOPT_cetic_write_block_greg;I will find inspiration in discourse.;;;;;;;;;;;;;x
EVTOPT_cetic_write_block_quit;I'll attend to other tasks.;;;;;;;;;;;;;x
EVTOPT_cetic_write_block_stress;It's utterly hopeless.;;;;;;;;;;;;;x
EVTNAME_cetic_write_inspire;Inspiration Strikes!;;;;;;;;;;;;;x
EVTDESC_cetic_write_inspire;Inspiration has struck you! You are swept along with a great wave of ideas, your quill furiously filling pages with insightful teachings as your candles burn down to nubs. In this moment you feel transcendent and enlightened, certain that your words will match those of the Great Teachers. Whether your words stand the test of time remains to be seen, but for now there is no room for doubt... this will be a masterpiece.;;;;;;;;;;;;;x
EVTOPT_cetic_write_inspire;Excellent!;;;;;;;;;;;;;x
EVTDESC_cetic_write_competent;You have produced the writings expected of the Emperor. The prose is simple and careful, guiding willing minds towards enlightenment. While it's possible that there are nuggets of real wisdom scattered throughout the teachings, it's not clear that this particular work will be remembered 100 years hence.;;;;;;;;;;;;;x
EVTOPT_cetic_write_better;I can do better.;;;;;;;;;;;;;x
EVTOPT_cetic_write_goodenough;Good enough for now.;;;;;;;;;;;;;x
EVTNAME_cetic_write_terrible;Terrible Writings!;;;;;;;;;;;;;x
EVTDESC_cetic_write_terrible;You thought your latest teachings would be well received, but there are whispers at court that suggest otherwise. Your courtiers cast fearful and pitying glances at you, and you overheard a conversion attempting to determine whether you are a fool or a madman.\n\nYour poor showing has severely damaged your credibility and shamed your dynasty. Already there is rumbling that your continued rule as Emperor will damage the integrity of the Cetic faith in its entirety, and other Cetic rulers are beginning to call for imperial abdication.;;;;;;;;;;;;;x
